id,title,description,link,image_link,price,sale_price,category,availability,color,gender,mpn
s82,Chukka Boots,Ankle-height chukka boot in suede. Three-eyelet lacing with a rubber sole.,http://localhost:8080/product/detail.html?id=s82,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Shoes,out of stock,Green,Unisex,s8223g
s83,Biker Boots,Moto-inspired boots with buckle straps. Chunky sole and a side zip.,http://localhost:8080/product/detail.html?id=s83,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,255.00,,Clothing > Shoes,in stock,Black,Unisex,s8319b
s84,Duck Boots,Waterproof duck boots with a rubber shell. Leather upper with a warm lining.,http://localhost:8080/product/detail.html?id=s84,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Shoes,in stock,White,Unisex,s8428w
s85,Shearling Boots,Shearling-lined ankle boots in suede. Fold-down cuff reveals the wool lining.,http://localhost:8080/product/detail.html?id=s85,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,275.00,,Clothing > Shoes,in stock,Navy,Unisex,s8526n
s86,Pointed Ankle Boots,Pointed-toe ankle boot with a stiletto heel. Sleek silhouette in smooth leather.,http://localhost:8080/product/detail.html?id=s86,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Shoes,out of stock,Beige,Unisex,s8620b
s87,Sock Boots,Stretch-knit sock boots with a block heel. Sculpted fit around the ankle.,http://localhost:8080/product/detail.html?id=s87,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,in stock,Brown,Unisex,s8721b
s88,Work Boots,Heritage work boots in oiled leather. Goodyear-welted with a lug sole.,http://localhost:8080/product/detail.html?id=s88,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,225.00,,Clothing > Shoes,in stock,Grey,Unisex,s8824g
s89,Side-Zip Boots,Clean side-zip ankle boot in calfskin. Sleek with no visible hardware.,http://localhost:8080/product/detail.html?id=s89,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,215.00,,Clothing > Shoes,in stock,Camel,Unisex,s8922c
s90,Wedge Boots,Suede ankle boots with a concealed wedge heel. Comfortable height all day.,http://localhost:8080/product/detail.html?id=s90,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,out of stock,Ivory,Unisex,s9025i
s91,Lug-Sole Boots,Chunky lug-sole boots in polished leather. Heavy-duty tread for all terrain.,http://localhost:8080/product/detail.html?id=s91,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,235.00,,Clothing > Shoes,in stock,Red,Unisex,s9127r
s92,Over-the-Knee Boots,Over-the-knee boots in stretch suede. Flat sole with a snug fit.,http://localhost:8080/product/detail.html?id=s92,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,375.00,,Clothing > Shoes,in stock,Green,Unisex,s9223g
s93,Rain Boots,Matte rubber rain boots in classic style. Fully waterproof with a removable insole.,http://localhost:8080/product/detail.html?id=s93,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Shoes,in stock,Black,Unisex,s9319b
s94,Zip-Front Boots,Front-zip ankle boots with a round toe. Stacked heel in smooth calfskin.,http://localhost:8080/product/detail.html?id=s94,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,225.00,,Clothing > Shoes,out of stock,White,Unisex,s9428w
s95,Jodhpur Boots,Jodhpur-style boot with a side buckle strap. Sleek last with a stacked heel.,http://localhost:8080/product/detail.html?id=s95,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Shoes,in stock,Navy,Unisex,s9526n
s96,Crepe-Sole Boot,Suede ankle boot with a natural crepe rubber sole. Casual comfort with character.,http://localhost:8080/product/detail.html?id=s96,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,in stock,Beige,Unisex,s9620b
s97,Hiker Boot,Fashion hiker boot with a padded collar. Chunky sole with D-ring lacing.,http://localhost:8080/product/detail.html?id=s97,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,215.00,,Clothing > Shoes,in stock,Brown,Unisex,s9721b
s98,Fur-Lined Boot,Ankle boot with a warm faux-fur lining. Suede upper and a rubber sole.,http://localhost:8080/product/detail.html?id=s98,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,235.00,,Clothing > Shoes,out of stock,Grey,Unisex,s9824g
s99,Heeled Chelsea Boot,Chelsea boot with a block heel. Elastic gussets and a pointed toe.,http://localhost:8080/product/detail.html?id=s99,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Shoes,in stock,Camel,Unisex,s9922c
s100,Brogue Boot,Ankle boot with full brogue perforations. Goodyear welt and a Dainite sole.,http://localhost:8080/product/detail.html?id=s100,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,265.00,,Clothing > Shoes,in stock,Ivory,Unisex,s10025i
s101,Strappy Sandals,Minimalist strappy sandal in nappa leather. Gold buckle and slim block heel.,http://localhost:8080/product/detail.html?id=s101,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Shoes,in stock,Red,Unisex,s10127r
s102,Platform Mules,Open-toe mule in structured satin. Platform sole and padded footbed.,http://localhost:8080/product/detail.html?id=s102,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Shoes,out of stock,Green,Unisex,s10223g
s103,Slide Sandals,Leather slide sandal with a moulded footbed. Single wide strap in nappa.,http://localhost:8080/product/detail.html?id=s103,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Shoes,in stock,Black,Unisex,s10319b
s104,Gladiator Sandals,Knee-high gladiator sandal in calfskin. Multiple buckle straps up the leg.,http://localhost:8080/product/detail.html?id=s104,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Shoes,in stock,White,Unisex,s10428w
s105,Flat Sandals,Minimalist flat sandal with two thin straps. Leather sole and a cushioned insole.,http://localhost:8080/product/detail.html?id=s105,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Shoes,in stock,Navy,Unisex,s10526n
s106,Wedge Sandals,Espadrille-wedge sandal with ankle strap. Jute-wrapped heel and leather upper.,http://localhost:8080/product/detail.html?id=s106,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Shoes,out of stock,Beige,Unisex,s10620b
s107,Heeled Mules,Pointed-toe mules with a kitten heel. Smooth leather with a padded insole.,http://localhost:8080/product/detail.html?id=s107,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Shoes,in stock,Brown,Unisex,s10721b
s108,Thong Sandals,Classic leather thong sandal. Handmade with a flat sole for everyday wear.,http://localhost:8080/product/detail.html?id=s108,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,75.00,,Clothing > Shoes,in stock,Grey,Unisex,s10824g
s109,Braided Sandals,Flat sandals with hand-braided leather straps. Artisan-crafted in Italy.,http://localhost:8080/product/detail.html?id=s109,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Shoes,in stock,Camel,Unisex,s10922c
s110,Block-Heel Sandals,Two-strap sandal with a block heel. Adjustable buckle closure in smooth leather.,http://localhost:8080/product/detail.html?id=s110,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,145.00,,Clothing > Shoes,out of stock,Ivory,Unisex,s11025i
s111,Pool Slides,Moulded rubber pool slides with a contoured footbed. Embossed MAISON logo.,http://localhost:8080/product/detail.html?id=s111,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Shoes,in stock,Red,Unisex,s11127r
s112,Platform Sandals,Thick-strap platform sandal in leather. Chunky sole with ankle strap.,http://localhost:8080/product/detail.html?id=s112,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Shoes,in stock,Green,Unisex,s11223g
s113,Lace-Up Sandals,"Ankle-wrap sandals with thin leather laces. Flat sole, maximum style.",http://localhost:8080/product/detail.html?id=s113,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Shoes,in stock,Black,Unisex,s11319b
s114,Cork Sandals,Contoured cork footbed sandal with leather straps. Buckle closure for adjustability.,http://localhost:8080/product/detail.html?id=s114,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Shoes,out of stock,White,Unisex,s11428w
s115,Jewelled Sandals,Flat sandals with crystal-encrusted straps. Evening sparkle at ground level.,http://localhost:8080/product/detail.html?id=s115,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,in stock,Navy,Unisex,s11526n
s116,Flip Flops,Leather flip flops with a cushioned sole. Elevated basics for warm days.,http://localhost:8080/product/detail.html?id=s116,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Shoes,in stock,Beige,Unisex,s11620b
s117,Slingback Sandals,Pointed-toe slingback with a kitten heel. Elasticated strap for comfort.,http://localhost:8080/product/detail.html?id=s117,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Shoes,in stock,Brown,Unisex,s11721b
s118,Sport Sandals,Technical sport sandals with three adjustable straps. Cushioned sole for hiking.,http://localhost:8080/product/detail.html?id=s118,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,75.00,,Clothing > Shoes,out of stock,Grey,Unisex,s11824g
s119,Wooden Clog,Traditional wooden-sole clog with a leather upper. Handcrafted in Sweden.,http://localhost:8080/product/detail.html?id=s119,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Shoes,in stock,Camel,Unisex,s11922c
s120,T-Bar Sandals,T-bar sandal in smooth leather. Low heel with an adjustable ankle strap.,http://localhost:8080/product/detail.html?id=s120,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Shoes,in stock,Ivory,Unisex,s12025i
s121,Knotted Mules,Flat mules with a knotted leather strap. Effortless slip-on for summer.,http://localhost:8080/product/detail.html?id=s121,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,115.00,,Clothing > Shoes,in stock,Red,Unisex,s12127r
s122,Woven Sandals,"Woven leather fisherman sandal. Closed toe for protection, open for breathability.",http://localhost:8080/product/detail.html?id=s122,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Shoes,out of stock,Green,Unisex,s12223g
s123,Cross-Strap Sandals,Flat sandal with crossing leather straps. Minimalist design for maximum versatility.,http://localhost:8080/product/detail.html?id=s123,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,105.00,,Clothing > Shoes,in stock,Black,Unisex,s12319b
s124,Padded Slides,Quilted leather slides with a padded strap. Cloud-like cushioning for every step.,http://localhost:8080/product/detail.html?id=s124,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Shoes,in stock,White,Unisex,s12428w
s125,Toe-Loop Sandals,Simple sandal with a toe-loop design. Leather sole with a flat silhouette.,http://localhost:8080/product/detail.html?id=s125,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Shoes,in stock,Navy,Unisex,s12526n
s126,Stiletto Heels,Classic pointed-toe stiletto in smooth leather. 9cm heel with a cushioned insole.,http://localhost:8080/product/detail.html?id=s126,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Shoes,out of stock,Beige,Unisex,s12620b
s127,Block-Heel Pumps,Comfortable block-heel pump in calfskin. 7cm heel with a rounded toe.,http://localhost:8080/product/detail.html?id=s127,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,in stock,Brown,Unisex,s12721b
s128,Kitten Heels,Pointed-toe kitten heel in patent leather. 4cm heel for all-day wearability.,http://localhost:8080/product/detail.html?id=s128,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Shoes,in stock,Grey,Unisex,s12824g
s129,Ballet Flats,Classic ballet flats in soft nappa leather. Gathered elastic edge for a snug fit.,http://localhost:8080/product/detail.html?id=s129,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,115.00,,Clothing > Shoes,in stock,Camel,Unisex,s12922c
s130,Slingback Pumps,Pointed-toe slingback pump with a 7cm heel. Elasticated strap for comfort.,http://localhost:8080/product/detail.html?id=s130,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,out of stock,Ivory,Unisex,s13025i
s131,Platform Heels,Platform pump with a 12cm heel. Leather-wrapped platform reduces effective pitch.,http://localhost:8080/product/detail.html?id=s131,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,225.00,,Clothing > Shoes,in stock,Red,Unisex,s13127r
s132,Mary Janes,Round-toe Mary Jane with a block heel. Single strap with a button closure.,http://localhost:8080/product/detail.html?id=s132,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Shoes,in stock,Green,Unisex,s13223g
s133,Pointed-Toe Flats,Sleek pointed-toe flats in leather. A polished alternative to ballet flats.,http://localhost:8080/product/detail.html?id=s133,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Shoes,in stock,Black,Unisex,s13319b
s134,Mule Heels,Open-back mule with a sculptural heel. Leather upper and a padded insole.,http://localhost:8080/product/detail.html?id=s134,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Shoes,out of stock,White,Unisex,s13428w
s135,Wedge Pumps,Almond-toe pump on a 6cm wedge heel. All-day comfort with dressy appeal.,http://localhost:8080/product/detail.html?id=s135,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Shoes,in stock,Navy,Unisex,s13526n
s136,Strappy Heels,Multi-strap heeled sandal in metallic leather. 8cm stiletto for evening.,http://localhost:8080/product/detail.html?id=s136,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,215.00,,Clothing > Shoes,in stock,Beige,Unisex,s13620b
s137,Loafer Heels,Heeled loafer with a chunky block heel. Platform sole with penny-strap detail.,http://localhost:8080/product/detail.html?id=s137,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Shoes,in stock,Brown,Unisex,s13721b
s138,Square-Toe Heels,Contemporary square-toe pump with a sculpted heel. Architectural and modern.,http://localhost:8080/product/detail.html?id=s138,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Shoes,out of stock,Grey,Unisex,s13824g
s139,Embellished Flats,Ballet flats with crystal buckle detail. Satin upper with a cushioned insole.,http://localhost:8080/product/detail.html?id=s139,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,145.00,,Clothing > Shoes,in stock,Camel,Unisex,s13922c
s140,D'Orsay Pumps,D'Orsay pump with cut-away sides. Pointed toe with a stiletto heel.,http://localhost:8080/product/detail.html?id=s140,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Shoes,in stock,Ivory,Unisex,s14025i
s141,Peep-Toe Heels,Peep-toe pump with a platform sole. Suede upper and a chunky heel.,http://localhost:8080/product/detail.html?id=s141,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Shoes,in stock,Red,Unisex,s14127r
s142,Ankle-Strap Heels,Ankle-strap sandal heels in metallic leather. 9cm heel with a zip closure.,http://localhost:8080/product/detail.html?id=s142,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,205.00,,Clothing > Shoes,out of stock,Green,Unisex,s14223g
s143,Low-Heel Pumps,Professional pump with a 5cm block heel. Leather-lined for all-day comfort.,http://localhost:8080/product/detail.html?id=s143,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Shoes,in stock,Black,Unisex,s14319b
s144,Espadrille Wedges,Canvas espadrille with a jute-wrapped wedge. Ankle tie closure.,http://localhost:8080/product/detail.html?id=s144,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Shoes,in stock,White,Unisex,s14428w
s145,Leather Moccasins,Soft leather moccasins with a hand-stitched apron. Flexible sole and cozy lining.,http://localhost:8080/product/detail.html?id=s145,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Shoes,in stock,Navy,Unisex,s14526n
s146,Bow Flats,Pointed-toe flats with an oversized bow. Satin upper with leather sole.,http://localhost:8080/product/detail.html?id=s146,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,105.00,,Clothing > Shoes,out of stock,Beige,Unisex,s14620b
s147,Chunky Heel Sandals,Square-toe sandal with a chunky 8cm heel. Two-strap design in smooth leather.,http://localhost:8080/product/detail.html?id=s147,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Shoes,in stock,Brown,Unisex,s14721b
s148,Metallic Heels,Mirror-finish metallic heels with a pointed toe. Statement shoes for special nights.,http://localhost:8080/product/detail.html?id=s148,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,215.00,,Clothing > Shoes,in stock,Grey,Unisex,s14824g
s149,Penny Loafers,Women's penny loafer in polished leather. Leather sole with stacked heel.,http://localhost:8080/product/detail.html?id=s149,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Shoes,in stock,Camel,Unisex,s14922c
s150,Transparent Heels,"Clear PVC sandals with a transparent heel. A modern, avant-garde statement.",http://localhost:8080/product/detail.html?id=s150,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Shoes,out of stock,Ivory,Unisex,s15025i
w1,Silk Slip Dress,Effortlessly elegant bias-cut slip dress in pure silk charmeuse. Adjustable spaghetti straps and a delicate lace-trimmed hem.,http://localhost:8080/product/detail.html?id=w1,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,189.00,112.00,Clothing > Sale,in stock,Red,Women,w0127r
w7,Satin Slip Dress,Liquid satin slip dress with cowl neckline. Bias-cut for a body-skimming silhouette.,http://localhost:8080/product/detail.html?id=w7,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,210.00,100.00,Clothing > Sale,in stock,Green,Women,w0723g
w13,Velvet Mini Dress,Luxurious velvet mini dress with a square neckline. Perfect for evening occasions.,http://localhost:8080/product/detail.html?id=w13,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,195.00,115.00,Clothing > Sale,in stock,Black,Women,w1319b
w19,Cable Knit Dress,Chunky cable-knit sweater dress in merino wool. Relaxed fit falling just above the knee.,http://localhost:8080/product/detail.html?id=w19,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,165.00,90.00,Clothing > Sale,in stock,White,Women,w1928w
w25,Tulle Midi Dress,Layered tulle midi skirt with a fitted jersey bodice. An ethereal piece for special moments.,http://localhost:8080/product/detail.html?id=w25,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,245.00,135.00,Clothing > Sale,in stock,Navy,Women,w2526n
w31,Corset Dress,Structured corset-bodice dress with boning detail. Attached full skirt in cotton sateen.,http://localhost:8080/product/detail.html?id=w31,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,215.00,94.00,Clothing > Sale,in stock,Beige,Women,w3120b
w37,Leather Mini Dress,Butter-soft lambskin leather mini dress. A-line cut with a concealed back zip.,http://localhost:8080/product/detail.html?id=w37,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,345.00,160.00,Clothing > Sale,in stock,Brown,Women,w3721b
w43,Linen Camp Shirt,Relaxed camp-collar shirt in washed linen. Chest pocket and a boxy fit.,http://localhost:8080/product/detail.html?id=w43,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,85.00,50.00,Clothing > Sale,in stock,Grey,Women,w4324g
w49,Peplum Top,Structured peplum top in stretch crepe. Nips in at the waist with a flared hem.,http://localhost:8080/product/detail.html?id=w49,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,95.00,38.00,Clothing > Sale,in stock,Camel,Women,w4922c
w55,Ruffle Front Blouse,Romantic ruffle-front blouse in lightweight cotton voile. Feminine and effortless.,http://localhost:8080/product/detail.html?id=w55,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,105.00,62.00,Clothing > Sale,in stock,Ivory,Women,w5525i
w61,Mesh Long Sleeve Top,Sheer mesh top for layering. Fitted with a crew neck and thumb holes.,http://localhost:8080/product/detail.html?id=w61,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,55.00,32.00,Clothing > Sale,in stock,Red,Women,w6127r
w67,Shoulder-Pad Top,Structured T-shirt with padded shoulders. A power silhouette in cotton jersey.,http://localhost:8080/product/detail.html?id=w67,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,75.00,33.00,Clothing > Sale,in stock,Green,Women,w6723g
w73,Corset Top,Structured corset top in stretch cotton. Boning detail with a sweetheart neckline.,http://localhost:8080/product/detail.html?id=w73,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,115.00,49.00,Clothing > Sale,in stock,Black,Women,w7319b
w79,Leather Trousers,Straight-leg trousers in butter-soft lambskin. A modern wardrobe investment.,http://localhost:8080/product/detail.html?id=w79,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,295.00,130.00,Clothing > Sale,in stock,White,Women,w7928w
w85,Wrap Skirt,Linen-blend wrap skirt with an asymmetric hem. Tie waist for an adjustable fit.,http://localhost:8080/product/detail.html?id=w85,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,105.00,39.00,Clothing > Sale,in stock,Navy,Women,w8526n
w91,Bermuda Shorts,Tailored Bermuda shorts in cotton-linen blend. Pressed crease with belt loops.,http://localhost:8080/product/detail.html?id=w91,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,85.00,48.00,Clothing > Sale,in stock,Beige,Women,w9120b
w97,Paper Bag Waist Trousers,Gathered paper-bag waist trousers in cotton twill. Self-tie belt with tapered legs.,http://localhost:8080/product/detail.html?id=w97,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,125.00,69.00,Clothing > Sale,in stock,Brown,Women,w9721b
w103,Leather Biker Jacket,Cropped biker jacket in lambskin leather. Asymmetric zip with quilted lining.,http://localhost:8080/product/detail.html?id=w103,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,385.00,205.00,Clothing > Sale,in stock,Grey,Women,w10324g
w109,Bouclé Jacket,Collarless bouclé jacket with fringe trim. Gold-tone buttons and patch pockets.,http://localhost:8080/product/detail.html?id=w109,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,285.00,126.00,Clothing > Sale,in stock,Camel,Women,w10922c
w115,Cropped Bomber Jacket,Cropped satin bomber with ribbed trim. Zip front with side slit pockets.,http://localhost:8080/product/detail.html?id=w115,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,165.00,91.00,Clothing > Sale,in stock,Ivory,Women,w11525i
w121,Utility Jacket,Cotton canvas utility jacket with multiple pockets. Drawstring waist for shape.,http://localhost:8080/product/detail.html?id=w121,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,155.00,88.00,Clothing > Sale,in stock,Red,Women,w12127r
w127,Teddy Coat,Cozy teddy-fleece coat with a notched collar. Oversized pockets and a single-button front.,http://localhost:8080/product/detail.html?id=w127,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,235.00,115.00,Clothing > Sale,in stock,Green,Women,w12723g
w133,Cashmere Hoodie,Relaxed cashmere hoodie with kangaroo pocket. Luxury meets comfort.,http://localhost:8080/product/detail.html?id=w133,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,245.00,143.00,Clothing > Sale,in stock,Black,Women,w13319b
w139,Chunky Knit Sweater,"Hand-knit effect chunky sweater in alpaca blend. Statement texture, relaxed fit.",http://localhost:8080/product/detail.html?id=w139,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,155.00,66.00,Clothing > Sale,in stock,White,Women,w13928w
w145,Twinset Cardigan,Classic twinset cardigan and matching camisole in fine-gauge merino.,http://localhost:8080/product/detail.html?id=w145,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,175.00,100.00,Clothing > Sale,in stock,Navy,Women,w14526n
w151,Colour-Block Sweater,Bold colour-block sweater in organic cotton. Crew neck with ribbed trim.,http://localhost:8080/product/detail.html?id=w151,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,125.00,59.00,Clothing > Sale,in stock,Beige,Women,w15120b
w157,Linen Jumpsuit,Relaxed linen jumpsuit with patch pockets. Button-front with a drawstring waist.,http://localhost:8080/product/detail.html?id=w157,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,165.00,77.00,Clothing > Sale,in stock,Brown,Women,w15721b
